ACCOUNTID,METODO_DE_PAGO,FECHA_COMPRA,SUCURSAL,DESCUENTO,MONTO_PAGADO,TIPO_ARTICULO,CANTIDAD_ARTICULO,MARGEN,SECTOR,VALOR_ARTICULO
4210,EFECTIVO,2019-11-13,12438,3000,118600,4. Calidad Premium,1,15440,7,121600
4212,EFECTIVO,2019-11-13,3880,3000,117300,4. Calidad Premium,1,13930,15,120300
4226,EFECTIVO,2019-11-14,12438,3000,127700,4. Calidad Premium,1,16860,7,130700
4239,EFECTIVO,2019-11-14,12612,2000,43600,3. Calidad Alta,1,8350,9,45600
4240,EFECTIVO,2019-11-14,2753,2000,43200,3. Calidad Alta,1,7690,13,45200
4245,EFECTIVO,2019-11-14,12461,1500,28800,2. Calidad Media,1,6490,8,30300
4246,EFECTIVO,2019-11-14,12439,2000,49100,3. Calidad Alta,1,11230,7,51100
4249,EFECTIVO,2019-11-14,12438,2000,36300,3. Calidad Alta,1,8300,7,38300
4249,EFECTIVO,2019-11-14,12438,2000,52300,3. Calidad Alta,1,11960,7,54300
4254,EFECTIVO,2019-11-14,12612,1500,32000,2. Calidad Media,1,6810,9,33500
4256,EFECTIVO,2019-11-14,12439,2000,41200,3. Calidad Alta,1,9420,7,43200
4256,EFECTIVO,2019-11-14,12439,2000,43700,3. Calidad Alta,1,10000,7,45700
4255,EFECTIVO,2019-11-14,12438,1500,34600,2. Calidad Media,1,7800,7,36100
4039,EFECTIVO,2019-11-14,10927,2000,34000,3. Calidad Alta,1,6120,3,36000
4262,EFECTIVO,2019-11-14,5558,1500,33500,2. Calidad Media,1,7940,17,35000
4262,EFECTIVO,2019-11-14,5558,1500,27000,2. Calidad Media,1,6400,17,28500
4263,EFECTIVO,2019-11-14,5558,1500,43700,2. Calidad Media,1,10350,17,45200
4268,EFECTIVO,2019-11-14,12438,2000,45200,3. Calidad Alta,1,9310,7,47200
4274,EFECTIVO,2019-11-14,12330,1500,39900,2. Calidad Media,1,8240,7,41400
4274,EFECTIVO,2019-11-14,12330,1500,43500,2. Calidad Media,1,9300,7,45000
4279,EFECTIVO,2019-11-14,11783,1500,34900,2. Calidad Media,1,8270,5,36400
4281,EFECTIVO,2019-11-14,12439,2000,57000,3. Calidad Alta,1,13040,7,59000
4218,EFECTIVO,2019-11-14,12461,1500,34100,2. Calidad Media,1,6740,8,35600
4216,EFECTIVO,2019-11-14,12438,850,19200,1. Calidad Simple,1,6040,7,20050
4328,EFECTIVO,2019-11-15,12481,2000,44700,3. Calidad Alta,1,10360,8,46700
4329,EFECTIVO,2019-11-15,10823,3000,111200,4. Calidad Premium,1,13420,2,114200
4330,EFECTIVO,2019-11-15,12757,1500,24900,2. Calidad Media,1,5900,12,26400
4337,EFECTIVO,2019-11-15,10897,2000,43500,3. Calidad Alta,1,7740,2,45500
4341,EFECTIVO,2019-11-15,12484,850,16600,1. Calidad Simple,1,5330,8,17450
4343,EFECTIVO,2019-11-15,11703,2000,43600,3. Calidad Alta,1,8470,5,45600
4352,EFECTIVO,2019-11-15,3136,1500,31700,2. Calidad Media,1,6870,14,33200
4354,EFECTIVO,2019-11-15,12612,2000,40500,3. Calidad Alta,1,7760,9,42500
4361,EFECTIVO,2019-11-15,10921,1500,80400,2. Calidad Media,2,8900,3,41700
4364,EFECTIVO,2019-11-15,12612,3000,107300,4. Calidad Premium,1,13020,9,110300
4368,EFECTIVO,2019-11-15,12612,3000,123100,4. Calidad Premium,1,15830,9,126100
4376,EFECTIVO,2019-11-15,10823,2000,42200,3. Calidad Alta,1,7510,2,44200
4377,EFECTIVO,2019-11-15,10920,2000,42900,3. Calidad Alta,1,7860,2,44900
4296,EFECTIVO,2019-11-15,10823,1500,38400,2. Calidad Media,1,8050,2,39900
4298,EFECTIVO,2019-11-15,10927,2000,29800,3. Calidad Alta,1,5460,3,31800
4298,EFECTIVO,2019-11-15,10927,1500,34700,2. Calidad Media,1,8100,3,36200
4299,EFECTIVO,2019-11-15,10823,2000,47100,3. Calidad Alta,1,8380,2,49100
4299,EFECTIVO,2019-11-15,10823,2000,48900,3. Calidad Alta,1,8700,2,50900
4309,EFECTIVO,2019-11-15,12438,3000,100900,4. Calidad Premium,1,12280,7,103900
4311,EFECTIVO,2019-11-15,11703,3000,118100,4. Calidad Premium,1,8600,5,121100
3260,EFECTIVO,2019-11-15,12612,2000,46200,3. Calidad Alta,1,8850,9,48200
4321,EFECTIVO,2019-11-15,12484,1500,41200,2. Calidad Media,1,9450,8,42700
4321,EFECTIVO,2019-11-15,12484,2000,44900,3. Calidad Alta,1,10400,8,46900
4403,EFECTIVO,2019-11-15,10823,2000,36000,3. Calidad Alta,1,6400,2,38000
4407,EFECTIVO,2019-11-15,10897,2000,36900,3. Calidad Alta,1,6570,2,38900
4409,EFECTIVO,2019-11-15,12438,2000,47100,3. Calidad Alta,1,10910,7,49100
4407,EFECTIVO,2019-11-15,10897,2000,43800,3. Calidad Alta,1,7790,2,45800
4408,EFECTIVO,2019-11-15,12756,2000,50200,3. Calidad Alta,1,9750,11,52200
4358,EFECTIVO,2019-11-15,5558,2000,73800,3. Calidad Alta,2,6780,17,38900
4360,EFECTIVO,2019-11-15,10897,2000,43500,3. Calidad Alta,1,7740,2,45500
4365,EFECTIVO,2019-11-15,5558,2000,43900,3. Calidad Alta,1,8530,17,45900
4387,EFECTIVO,2019-11-15,12440,2000,47500,3. Calidad Alta,1,8730,8,49500
4389,EFECTIVO,2019-11-15,12611,2000,49500,3. Calidad Alta,1,9480,9,51500
4450,EFECTIVO,2019-11-16,12461,1500,29500,2. Calidad Media,1,6760,8,31000
4453,EFECTIVO,2019-11-16,12481,2000,45000,3. Calidad Alta,1,10430,8,47000
4452,EFECTIVO,2019-11-16,12481,2000,46300,3. Calidad Alta,1,10730,8,48300
4451,EFECTIVO,2019-11-16,12461,3000,129600,4. Calidad Premium,1,17470,8,132600
4452,EFECTIVO,2019-11-16,12481,850,22200,1. Calidad Simple,1,7130,8,23050
4454,EFECTIVO,2019-11-16,10823,3000,115100,4. Calidad Premium,1,13780,2,118100
4457,EFECTIVO,2019-11-16,10920,1500,37200,2. Calidad Media,1,8680,2,38700
4457,EFECTIVO,2019-11-16,10920,1500,31200,2. Calidad Media,1,7280,2,32700
4413,EFECTIVO,2019-11-16,10897,2000,41700,3. Calidad Alta,1,7420,2,43700
4418,EFECTIVO,2019-11-16,3880,1500,29000,2. Calidad Media,1,6410,15,30500
4417,EFECTIVO,2019-11-16,10897,2000,29600,3. Calidad Alta,1,5270,2,31600
4420,EFECTIVO,2019-11-16,2867,2000,44000,3. Calidad Alta,1,8560,13,46000
4423,EFECTIVO,2019-11-16,12613,2000,41800,3. Calidad Alta,1,8030,9,43800
4423,EFECTIVO,2019-11-16,12613,2000,48900,3. Calidad Alta,1,9390,9,50900
4424,EFECTIVO,2019-11-16,12438,2000,40800,3. Calidad Alta,1,9450,7,42800
4426,EFECTIVO,2019-11-16,10823,2000,35800,3. Calidad Alta,1,6370,2,37800
4425,EFECTIVO,2019-11-16,12439,2000,36900,3. Calidad Alta,1,8550,7,38900
4425,EFECTIVO,2019-11-16,12439,2000,32700,3. Calidad Alta,1,6990,7,34700
4430,EFECTIVO,2019-11-16,12461,1500,32600,2. Calidad Media,1,7470,8,34100
4433,EFECTIVO,2019-11-16,10922,3000,104000,4. Calidad Premium,1,12940,3,107000
4432,EFECTIVO,2019-11-16,12440,1500,28900,2. Calidad Media,1,6020,8,30400
4434,EFECTIVO,2019-11-16,10823,2000,50000,3. Calidad Alta,1,8900,2,52000
4434,EFECTIVO,2019-11-16,10823,3000,117200,4. Calidad Premium,1,14030,2,120200
4437,EFECTIVO,2019-11-16,12756,1500,41500,2. Calidad Media,1,9670,11,43000
4440,EFECTIVO,2019-11-16,11702,2000,50400,3. Calidad Alta,1,9630,4,52400
4443,EFECTIVO,2019-11-16,5558,2000,45400,3. Calidad Alta,1,8680,17,47400
4443,EFECTIVO,2019-11-16,11703,2000,37900,3. Calidad Alta,1,7240,5,39900
4443,EFECTIVO,2019-11-16,11703,2000,35900,3. Calidad Alta,1,6860,5,37900
4443,EFECTIVO,2019-11-16,12757,2000,41000,3. Calidad Alta,1,7830,12,43000
4460,EFECTIVO,2019-11-16,11783,1500,37900,2. Calidad Media,1,8830,5,39400
4470,EFECTIVO,2019-11-16,5558,2000,30800,3. Calidad Alta,1,5890,17,32800
4472,EFECTIVO,2019-11-16,12330,2000,39000,3. Calidad Alta,1,7590,7,41000
4470,EFECTIVO,2019-11-16,5558,1500,37400,2. Calidad Media,1,8710,17,38900
4484,EFECTIVO,2019-11-16,12757,2000,37500,3. Calidad Alta,1,7170,12,39500
4486,EFECTIVO,2019-11-16,10897,2000,46400,3. Calidad Alta,1,8260,2,48400
4502,EFECTIVO,2019-11-16,10897,1500,67600,2. Calidad Media,2,6710,2,35300
4499,EFECTIVO,2019-11-16,10897,5000,41200,3. Calidad Alta,1,6710,2,46200
4499,EFECTIVO,2019-11-16,10897,5000,117200,4. Calidad Premium,1,13780,2,122200
4501,EFECTIVO,2019-11-16,11702,3000,117500,4. Calidad Premium,1,11730,4,120500
4505,EFECTIVO,2019-11-16,12461,3000,118700,4. Calidad Premium,1,14850,8,121700
4504,EFECTIVO,2019-11-16,10897,850,23800,1. Calidad Simple,1,6750,2,24650
4504,EFECTIVO,2019-11-16,10897,1500,36200,2. Calidad Media,1,7590,2,37700
4505,EFECTIVO,2019-11-16,12461,3000,115400,4. Calidad Premium,1,14440,8,118400
4503,EFECTIVO,2019-11-16,10897,2000,41000,3. Calidad Alta,1,7290,2,43000
4507,EFECTIVO,2019-11-16,12461,3000,112200,4. Calidad Premium,1,15130,8,115200
4508,EFECTIVO,2019-11-16,10927,2000,34500,3. Calidad Alta,1,6430,3,36500
4512,EFECTIVO,2019-11-16,10897,2000,40000,3. Calidad Alta,1,7120,2,42000
4514,EFECTIVO,2019-11-16,12481,3000,120700,4. Calidad Premium,1,16270,8,123700
4514,EFECTIVO,2019-11-16,12481,3000,111500,4. Calidad Premium,1,15030,8,114500
4519,EFECTIVO,2019-11-16,12484,2000,48800,3. Calidad Alta,1,11310,8,50800
4521,EFECTIVO,2019-11-16,12330,3000,117700,4. Calidad Premium,1,15240,7,120700
4522,EFECTIVO,2019-11-16,11783,2000,39400,3. Calidad Alta,1,7530,5,41400
4467,EFECTIVO,2019-11-16,5558,2000,38100,3. Calidad Alta,1,7280,17,40100
4467,EFECTIVO,2019-11-16,5558,1500,47700,2. Calidad Media,1,11110,17,49200
4469,EFECTIVO,2019-11-16,12494,2000,47900,3. Calidad Alta,1,11100,8,49900
4481,EFECTIVO,2019-11-16,11703,2000,34700,3. Calidad Alta,1,6630,5,36700
4485,EFECTIVO,2019-11-16,11783,3000,106700,4. Calidad Premium,1,7560,5,109700
4483,EFECTIVO,2019-11-16,5558,1500,31600,2. Calidad Media,1,7360,17,33100
4491,EFECTIVO,2019-11-16,10927,2100,39400,3. Calidad Alta,1,7340,3,41500
4529,EFECTIVO,2019-11-17,12481,3000,115900,4. Calidad Premium,1,15740,8,118900
4588,EFECTIVO,2019-11-17,12439,2000,37500,3. Calidad Alta,1,8800,7,39500
4597,EFECTIVO,2019-11-17,10897,2000,110400,3. Calidad Alta,2,9290,2,57200
4013,EFECTIVO,2019-11-17,12438,1500,31800,2. Calidad Media,1,7420,7,33300
4599,EFECTIVO,2019-11-17,10823,2000,94400,3. Calidad Alta,2,7950,2,49200
4533,EFECTIVO,2019-11-17,12484,2000,44500,3. Calidad Alta,1,10440,8,46500
4533,EFECTIVO,2019-11-17,12484,2000,40900,3. Calidad Alta,1,9600,8,42900
4604,EFECTIVO,2019-11-17,10823,3000,116400,4. Calidad Premium,1,13940,2,119400
4531,EFECTIVO,2019-11-17,10823,2000,39900,3. Calidad Alta,1,7100,2,41900
3941,EFECTIVO,2019-11-17,10823,2000,40600,3. Calidad Alta,1,7220,2,42600
4617,EFECTIVO,2019-11-17,11702,2000,44800,3. Calidad Alta,1,8420,4,46800
3941,EFECTIVO,2019-11-17,10823,2000,43900,3. Calidad Alta,1,7810,2,45900
4531,EFECTIVO,2019-11-17,10823,2000,29200,3. Calidad Alta,1,5200,2,31200
4537,EFECTIVO,2019-11-17,3880,3000,127800,4. Calidad Premium,1,14710,15,130800
4543,EFECTIVO,2019-11-17,10897,1500,29600,2. Calidad Media,1,6210,2,31100
4623,EFECTIVO,2019-11-17,10823,2000,100000,3. Calidad Alta,2,8420,2,52000
4621,EFECTIVO,2019-11-17,11703,2000,46400,3. Calidad Alta,1,8720,5,48400
4623,EFECTIVO,2019-11-17,10823,2000,86600,3. Calidad Alta,2,7290,2,45300
4543,EFECTIVO,2019-11-17,10897,2000,45200,3. Calidad Alta,1,8040,2,47200
4621,EFECTIVO,2019-11-17,11703,2000,57100,3. Calidad Alta,1,10730,5,59100
4625,EFECTIVO,2019-11-17,5558,2000,38500,3. Calidad Alta,1,7230,17,40500
4547,EFECTIVO,2019-11-17,10823,1500,30000,2. Calidad Media,1,6290,2,31500
4547,EFECTIVO,2019-11-17,10823,2000,37200,3. Calidad Alta,1,6620,2,39200
4549,EFECTIVO,2019-11-17,12484,2000,54300,3. Calidad Alta,1,12740,8,56300
4552,EFECTIVO,2019-11-17,12481,1500,34000,2. Calidad Media,1,7930,8,35500
4553,EFECTIVO,2019-11-17,12481,2000,48500,3. Calidad Alta,1,11380,8,50500
4558,EFECTIVO,2019-11-17,12612,2000,42700,3. Calidad Alta,1,8310,9,44700
4576,EFECTIVO,2019-11-17,10922,3500,36300,2. Calidad Media,1,7990,3,39800
4576,EFECTIVO,2019-11-17,10922,3500,38800,3. Calidad Alta,1,6910,3,42300
4561,EFECTIVO,2019-11-17,12438,3000,114900,4. Calidad Premium,1,15600,7,117900
4560,EFECTIVO,2019-11-17,10897,2000,92800,3. Calidad Alta,2,7810,2,48400
4562,EFECTIVO,2019-11-17,3880,1500,42100,2. Calidad Media,1,9300,15,43600
4581,EFECTIVO,2019-11-17,12756,850,30500,1. Calidad Simple,1,8020,11,31350
4582,EFECTIVO,2019-11-17,3136,1500,33700,2. Calidad Media,1,7090,14,35200
4565,EFECTIVO,2019-11-17,5558,2000,41500,3. Calidad Alta,1,7800,17,43500
4582,EFECTIVO,2019-11-17,3136,1500,22900,2. Calidad Media,1,4820,14,24400
4586,EFECTIVO,2019-11-17,10922,2000,73600,3. Calidad Alta,2,6480,3,38800
4586,EFECTIVO,2019-11-17,10922,2000,88200,3. Calidad Alta,2,7760,3,46100
4565,EFECTIVO,2019-11-17,5558,2000,50100,3. Calidad Alta,1,9410,17,52100
4587,EFECTIVO,2019-11-17,12756,1500,32400,2. Calidad Media,1,7420,11,33900
4568,EFECTIVO,2019-11-17,12347,2000,77200,3. Calidad Alta,2,7100,7,40600
4568,EFECTIVO,2019-11-17,12347,2000,41400,3. Calidad Alta,1,8050,7,43400
4589,EFECTIVO,2019-11-17,12612,2000,41100,3. Calidad Alta,1,8000,9,43100
4593,EFECTIVO,2019-11-17,12483,1500,23700,2. Calidad Media,1,5530,8,25200
4568,EFECTIVO,2019-11-17,12347,2000,53300,3. Calidad Alta,1,10370,7,55300
4596,EFECTIVO,2019-11-17,12612,2000,37200,3. Calidad Alta,1,7240,9,39200
4593,EFECTIVO,2019-11-17,12481,1500,33500,2. Calidad Media,1,7810,8,35000
3548,EFECTIVO,2019-11-17,12481,2000,41400,3. Calidad Alta,1,9710,8,43400
3548,EFECTIVO,2019-11-17,12481,850,14300,1. Calidad Simple,1,4590,8,15150
4598,EFECTIVO,2019-11-17,12481,1500,36200,2. Calidad Media,1,8440,8,37700
4606,EFECTIVO,2019-11-17,12483,2000,38400,3. Calidad Alta,1,9010,8,40400
4681,EFECTIVO,2019-11-18,12612,2000,39400,3. Calidad Alta,1,7570,9,41400
4681,EFECTIVO,2019-11-18,12612,2000,39600,3. Calidad Alta,1,7610,9,41600
4631,EFECTIVO,2019-11-18,11703,2000,49800,3. Calidad Alta,1,9360,5,51800
4713,EFECTIVO,2019-11-18,3880,1500,36000,2. Calidad Media,1,7950,15,37500
4721,EFECTIVO,2019-11-18,11703,2000,36900,3. Calidad Alta,1,6930,5,38900
4721,EFECTIVO,2019-11-18,11703,1500,39700,2. Calidad Media,1,9090,5,41200
4727,EFECTIVO,2019-11-18,12438,2000,42500,3. Calidad Alta,1,9970,7,44500
4732,EFECTIVO,2019-11-18,12481,2000,38800,3. Calidad Alta,1,9100,8,40800
4737,EFECTIVO,2019-11-18,12612,1500,36400,2. Calidad Media,1,7780,9,37900
4737,EFECTIVO,2019-11-18,12612,2000,45700,3. Calidad Alta,1,8780,9,47700
4484,EFECTIVO,2019-11-18,12757,2000,46200,3. Calidad Alta,1,8680,12,48200
4686,EFECTIVO,2019-11-18,12612,2000,43800,3. Calidad Alta,1,8410,9,45800
4686,EFECTIVO,2019-11-18,12612,2000,38800,3. Calidad Alta,1,7450,9,40800
4691,EFECTIVO,2019-11-18,10823,2000,40400,3. Calidad Alta,1,7190,2,42400
4691,EFECTIVO,2019-11-18,10823,2000,31800,3. Calidad Alta,1,5660,2,33800
4645,EFECTIVO,2019-11-18,12756,1500,47800,2. Calidad Media,1,10940,11,49300
4647,EFECTIVO,2019-11-18,3136,3000,116100,4. Calidad Premium,1,15040,14,119100
4651,EFECTIVO,2019-11-18,12612,2000,47200,3. Calidad Alta,1,9070,9,49200
4650,EFECTIVO,2019-11-18,5114,2000,48800,3. Calidad Alta,1,9270,17,50800
4703,EFECTIVO,2019-11-18,3302,2000,31900,3. Calidad Alta,1,6060,14,33900
4653,EFECTIVO,2019-11-18,11783,2000,36800,3. Calidad Alta,1,6910,5,38800
4703,EFECTIVO,2019-11-18,3302,2000,46100,3. Calidad Alta,1,8750,14,48100
4702,EFECTIVO,2019-11-18,11783,2000,42700,3. Calidad Alta,1,8020,5,44700
4706,EFECTIVO,2019-11-18,10823,3000,117300,4. Calidad Premium,1,14050,2,120300
4709,EFECTIVO,2019-11-18,12481,2000,61800,3. Calidad Alta,1,14500,8,63800
4658,EFECTIVO,2019-11-18,11703,2000,43200,3. Calidad Alta,1,8120,5,45200
4707,EFECTIVO,2019-11-18,12612,1500,30400,2. Calidad Media,1,6030,9,31900
4657,EFECTIVO,2019-11-18,12756,1500,31000,2. Calidad Media,1,7100,11,32500
4712,EFECTIVO,2019-11-18,12494,1500,36300,2. Calidad Media,1,8610,8,37800
4720,EFECTIVO,2019-11-18,10927,2000,53300,3. Calidad Alta,1,9930,3,55300
4660,EFECTIVO,2019-11-18,12612,2000,35900,3. Calidad Alta,1,6900,9,37900
4662,EFECTIVO,2019-11-18,10897,2000,48500,3. Calidad Alta,1,8630,2,50500
4665,EFECTIVO,2019-11-18,12484,1500,37900,2. Calidad Media,1,8990,8,39400
4665,EFECTIVO,2019-11-18,12484,1500,26500,2. Calidad Media,1,6280,8,28000
4666,EFECTIVO,2019-11-18,10927,2000,39300,3. Calidad Alta,1,7320,3,41300
4671,EFECTIVO,2019-11-18,12494,2000,44400,3. Calidad Alta,1,10420,8,46400
4667,EFECTIVO,2019-11-18,12612,2000,45200,3. Calidad Alta,1,8680,9,47200
4671,EFECTIVO,2019-11-18,12494,1500,37700,2. Calidad Media,1,8940,8,39200
4739,EFECTIVO,2019-11-18,12481,2000,55800,3. Calidad Alta,1,13090,8,57800
4740,EFECTIVO,2019-11-18,10823,3000,241200,4. Calidad Premium,2,13800,2,123600
4677,EFECTIVO,2019-11-18,12481,2000,44700,3. Calidad Alta,1,10490,8,46700
4680,EFECTIVO,2019-11-18,12612,2000,35100,3. Calidad Alta,1,6740,9,37100
4744,EFECTIVO,2019-11-18,2624,2000,41900,3. Calidad Alta,1,8050,13,43900
4745,EFECTIVO,2019-11-18,2624,2000,49300,3. Calidad Alta,1,9470,13,51300
4746,EFECTIVO,2019-11-18,12484,2000,41900,3. Calidad Alta,1,9830,8,43900
4746,EFECTIVO,2019-11-18,12484,850,18300,1. Calidad Simple,1,6000,8,19150
4748,EFECTIVO,2019-11-18,3880,2000,36600,3. Calidad Alta,1,6950,15,38600
4750,EFECTIVO,2019-11-18,12494,2000,47100,3. Calidad Alta,1,11050,8,49100
4753,EFECTIVO,2019-11-18,12612,2000,48900,3. Calidad Alta,1,9390,9,50900
4751,EFECTIVO,2019-11-18,12481,2000,43600,3. Calidad Alta,1,10230,8,45600
3340,EFECTIVO,2019-11-18,12481,2300,56000,3. Calidad Alta,1,13220,8,58300
4754,EFECTIVO,2019-11-18,12481,2000,37100,3. Calidad Alta,1,8700,8,39100
4790,EFECTIVO,2019-11-19,11702,2000,41900,3. Calidad Alta,1,7740,4,43900
4791,EFECTIVO,2019-11-19,11703,2000,46000,3. Calidad Alta,1,8500,5,48000
4792,EFECTIVO,2019-11-19,12347,2000,114200,3. Calidad Alta,2,10370,7,59100
4792,EFECTIVO,2019-11-19,12347,2000,47100,3. Calidad Alta,1,9050,7,49100
4797,EFECTIVO,2019-11-19,10927,2000,47800,3. Calidad Alta,1,9060,3,49800
4798,EFECTIVO,2019-11-19,12347,2000,43500,3. Calidad Alta,1,8360,7,45500
4797,EFECTIVO,2019-11-19,10927,2000,48300,3. Calidad Alta,1,9150,3,50300
4805,EFECTIVO,2019-11-19,12484,2000,50800,3. Calidad Alta,1,11020,8,52800
4811,EFECTIVO,2019-11-19,10927,2000,42400,3. Calidad Alta,1,8030,3,44400
4811,EFECTIVO,2019-11-19,10927,2000,43400,3. Calidad Alta,1,8220,3,45400
4814,EFECTIVO,2019-11-19,11783,2000,42900,3. Calidad Alta,1,7920,5,44900
4817,EFECTIVO,2019-11-19,12484,2000,38400,3. Calidad Alta,1,8150,8,40400
4821,EFECTIVO,2019-11-19,12612,2000,37600,3. Calidad Alta,1,7010,9,39600
4817,EFECTIVO,2019-11-19,12484,1500,37100,2. Calidad Media,1,8030,8,38600
4824,EFECTIVO,2019-11-19,3136,2000,52900,3. Calidad Alta,1,9870,14,54900
4821,EFECTIVO,2019-11-19,12612,1500,35500,2. Calidad Media,1,7730,9,37000
4822,EFECTIVO,2019-11-19,12612,2000,45800,3. Calidad Alta,1,8800,9,47800
4829,EFECTIVO,2019-11-19,12612,3000,126200,4. Calidad Premium,1,16050,9,129200
4841,EFECTIVO,2019-11-19,12484,1500,36300,2. Calidad Media,1,7850,8,37800
4838,EFECTIVO,2019-11-19,12612,2000,41200,3. Calidad Alta,1,7910,9,43200
4839,EFECTIVO,2019-11-19,3880,1500,40500,2. Calidad Media,1,8790,15,42000
4839,EFECTIVO,2019-11-19,3880,2000,43000,3. Calidad Alta,1,8170,15,45000
4846,EFECTIVO,2019-11-19,5114,2000,35300,3. Calidad Alta,1,6700,17,37300
4845,EFECTIVO,2019-11-19,12481,2000,35800,3. Calidad Alta,1,7760,8,37800
4851,EFECTIVO,2019-11-19,11783,2000,48700,3. Calidad Alta,1,9000,5,50700
3069,EFECTIVO,2019-11-19,5114,2000,44400,3. Calidad Alta,1,8430,17,46400
4758,EFECTIVO,2019-11-19,12481,3000,119300,4. Calidad Premium,1,16530,8,122300
4760,EFECTIVO,2019-11-19,10897,2000,40500,3. Calidad Alta,1,7210,2,42500
4765,EFECTIVO,2019-11-19,10823,2000,48000,3. Calidad Alta,1,8540,2,50000
3941,EFECTIVO,2019-11-19,10823,2000,46000,3. Calidad Alta,1,8180,2,48000
4764,EFECTIVO,2019-11-19,12484,2000,42900,3. Calidad Alta,1,9300,8,44900
4764,EFECTIVO,2019-11-19,12484,2000,41700,3. Calidad Alta,1,9040,8,43700
4770,EFECTIVO,2019-11-19,10897,2000,44400,3. Calidad Alta,1,7900,2,46400
4871,EFECTIVO,2019-11-19,10927,2000,45400,3. Calidad Alta,1,8600,3,47400
4766,EFECTIVO,2019-11-19,10897,2000,44900,3. Calidad Alta,1,7990,2,46900
4871,EFECTIVO,2019-11-19,10927,850,22300,1. Calidad Simple,1,6480,3,23150
4767,EFECTIVO,2019-11-19,10897,2000,46300,3. Calidad Alta,1,8240,2,48300
4768,EFECTIVO,2019-11-19,10897,2000,42200,3. Calidad Alta,1,7510,2,44200
4872,EFECTIVO,2019-11-19,12330,2000,45400,3. Calidad Alta,1,8720,7,47400
4775,EFECTIVO,2019-11-19,12330,1500,30100,2. Calidad Media,1,6550,7,31600
4875,EFECTIVO,2019-11-19,11703,3000,112700,4. Calidad Premium,1,10930,5,115700
4875,EFECTIVO,2019-11-19,11703,1500,42000,2. Calidad Media,1,9450,5,43500
4877,EFECTIVO,2019-11-19,10927,2000,46100,3. Calidad Alta,1,8730,3,48100
4778,EFECTIVO,2019-11-19,11703,2000,53700,3. Calidad Alta,1,9920,5,55700
4780,EFECTIVO,2019-11-19,11703,2000,39200,3. Calidad Alta,1,7240,5,41200
4880,EFECTIVO,2019-11-19,11703,2000,42200,3. Calidad Alta,1,7790,5,44200
4880,EFECTIVO,2019-11-19,11703,2000,37000,3. Calidad Alta,1,6830,5,39000
4879,EFECTIVO,2019-11-19,11783,2000,36900,3. Calidad Alta,1,6820,5,38900
4882,EFECTIVO,2019-11-19,10927,2000,44100,3. Calidad Alta,1,8350,3,46100
4857,EFECTIVO,2019-11-19,3880,1500,22700,2. Calidad Media,1,4930,15,24200
4860,EFECTIVO,2019-11-19,10927,1500,35500,2. Calidad Media,1,8430,3,37000
4862,EFECTIVO,2019-11-19,12612,2000,46900,3. Calidad Alta,1,9010,9,48900
4862,EFECTIVO,2019-11-19,12612,2000,42000,3. Calidad Alta,1,8070,9,44000
4867,EFECTIVO,2019-11-19,3880,3000,117000,4. Calidad Premium,1,13250,15,120000
4960,EFECTIVO,2019-11-20,10897,2000,32500,3. Calidad Alta,1,5780,2,34500
4961,EFECTIVO,2019-11-20,10897,2000,42900,3. Calidad Alta,1,7630,2,44900
4963,EFECTIVO,2019-11-20,10897,2000,42800,3. Calidad Alta,1,7610,2,44800
4960,EFECTIVO,2019-11-20,10897,2000,40700,3. Calidad Alta,1,7240,2,42700
4967,EFECTIVO,2019-11-20,10897,2000,44800,3. Calidad Alta,1,7970,2,46800
4962,EFECTIVO,2019-11-20,10897,2000,48600,3. Calidad Alta,1,8650,2,50600
4962,EFECTIVO,2019-11-20,10897,1500,43000,2. Calidad Media,1,9020,2,44500
4967,EFECTIVO,2019-11-20,10897,1500,47700,2. Calidad Media,1,10000,2,49200
4969,EFECTIVO,2019-11-20,10897,2000,32700,3. Calidad Alta,1,5820,2,34700
4969,EFECTIVO,2019-11-20,10897,2000,40400,3. Calidad Alta,1,7190,2,42400
4970,EFECTIVO,2019-11-20,12612,2000,43100,3. Calidad Alta,1,8150,9,45100
4973,EFECTIVO,2019-11-20,3302,2000,40000,3. Calidad Alta,1,7480,14,42000
4978,EFECTIVO,2019-11-20,2753,2000,35600,3. Calidad Alta,1,6330,13,37600
4978,EFECTIVO,2019-11-20,2753,2000,41900,3. Calidad Alta,1,7450,13,43900
4979,EFECTIVO,2019-11-20,10922,1500,29800,2. Calidad Media,1,7070,3,31300
4977,EFECTIVO,2019-11-20,12438,2300,31800,3. Calidad Alta,1,6940,7,34100
4983,EFECTIVO,2019-11-20,12331,1500,33900,2. Calidad Media,1,7240,7,35400
4992,EFECTIVO,2019-11-20,3302,1500,27000,2. Calidad Media,1,5860,14,28500
4988,EFECTIVO,2019-11-20,10922,2000,45800,3. Calidad Alta,1,8680,3,47800
4991,EFECTIVO,2019-11-20,12611,2000,42400,3. Calidad Alta,1,8010,9,44400
4988,EFECTIVO,2019-11-20,10922,1500,38900,2. Calidad Media,1,9230,3,40400
4997,EFECTIVO,2019-11-20,3880,3000,132900,4. Calidad Premium,1,15050,15,135900
4995,EFECTIVO,2019-11-20,5114,2000,51100,3. Calidad Alta,1,9550,17,53100
4995,EFECTIVO,2019-11-20,5114,2000,112900,4. Calidad Premium,1,12290,17,114900
